station_id,timestamp,longitude,latitude,temp_f,dewpoint_f,humidity_percent,wind_direction_deg,wind_speed_kt,precip_1hr_in,altimeter_inhg,visibility_miles,wind_gust_kt,sky_cover_1,sky_cover_2,sky_cover_3,sky_altitude_1_ft,sky_altitude_2_ft,sky_altitude_3_ft,weather_codes,feels_like_f
HAF,2024-05-08 14:15:00+00:00,-122.4996,37.5136,55.4,44.6,66.91,310.0,10.0,0.0,29.98,6.0,,CLR,<NA>,<NA>,,,,HZ,55.4
HAF,2024-05-08 14:35:00+00:00,-122.4996,37.5136,55.4,48.2,76.66,320.0,11.0,0.0,29.99,4.0,,CLR,<NA>,<NA>,,,,HZ,55.4
HAF,2024-05-08 14:55:00+00:00,-122.4996,37.5136,57.2,48.2,71.83,320.0,9.0,0.0,29.98,5.0,,CLR,<NA>,<NA>,,,,HZ,57.2
HAF,2024-05-08 15:15:00+00:00,-122.4996,37.5136,60.8,44.6,55.12,320.0,11.0,0.0,29.98,8.0,,CLR,<NA>,<NA>,,,,<NA>,60.8
HAF,2024-05-08 15:35:00+00:00,-122.4996,37.5136,62.6,41.0,45.04,350.0,10.0,0.0,29.98,9.0,,CLR,<NA>,<NA>,,,,<NA>,62.6
HAF,2024-05-08 15:55:00+00:00,-122.4996,37.5136,66.2,35.6,32.14,10.0,11.0,0.0,29.98,10.0,18.0,CLR,<NA>,<NA>,,,,<NA>,66.2
HAF,2024-05-08 16:15:00+00:00,-122.4996,37.5136,66.2,39.2,37.03,330.0,9.0,0.0,29.98,8.0,16.0,CLR,<NA>,<NA>,,,,<NA>,66.2
HAF,2024-05-08 16:35:00+00:00,-122.4996,37.5136,66.2,41.0,39.72,300.0,7.0,0.0,29.98,9.0,21.0,CLR,<NA>,<NA>,,,,<NA>,66.2
HAF,2024-05-08 16:55:00+00:00,-122.4996,37.5136,68.0,37.4,32.43,340.0,9.0,0.0,29.98,9.0,18.0,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2024-05-08 17:15:00+00:00,-122.4996,37.5136,64.4,42.8,45.32,320.0,13.0,0.0,29.97,9.0,,CLR,<NA>,<NA>,,,,<NA>,64.4
HAF,2024-05-08 17:35:00+00:00,-122.4996,37.5136,62.6,44.6,51.72,320.0,13.0,0.0,29.97,9.0,,CLR,<NA>,<NA>,,,,<NA>,62.6
HAF,2024-05-08 17:55:00+00:00,-122.4996,37.5136,60.8,50.0,67.54,320.0,14.0,0.0,29.97,7.0,,CLR,<NA>,<NA>,,,,<NA>,60.8
HAF,2024-05-08 18:15:00+00:00,-122.4996,37.5136,59.0,51.8,76.98,310.0,14.0,0.0,29.97,5.0,,CLR,<NA>,<NA>,,,,HZ,59.0
HAF,2024-05-08 18:35:00+00:00,-122.4996,37.5136,60.8,51.8,72.2,320.0,14.0,0.0,29.97,6.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-08 18:55:00+00:00,-122.4996,37.5136,60.8,51.8,72.2,320.0,13.0,0.0,29.98,5.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-08 19:15:00+00:00,-122.4996,37.5136,59.0,51.8,76.98,320.0,13.0,0.0,29.96,6.0,,CLR,<NA>,<NA>,,,,HZ,59.0
HAF,2024-05-08 19:35:00+00:00,-122.4996,37.5136,60.8,51.8,72.2,320.0,16.0,0.0,29.96,5.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-08 19:55:00+00:00,-122.4996,37.5136,60.8,51.8,72.2,320.0,16.0,0.0,29.96,6.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-08 20:15:00+00:00,-122.4996,37.5136,60.8,51.8,72.2,320.0,15.0,0.0,29.95,6.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-08 20:35:00+00:00,-122.4996,37.5136,60.8,51.8,72.2,320.0,16.0,0.0,29.95,6.0,21.0,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-08 20:55:00+00:00,-122.4996,37.5136,60.8,51.8,72.2,320.0,15.0,0.0,29.94,6.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-08 21:15:00+00:00,-122.4996,37.5136,60.8,50.0,67.54,330.0,16.0,0.0,29.94,7.0,,CLR,<NA>,<NA>,,,,<NA>,60.8
HAF,2024-05-08 21:35:00+00:00,-122.4996,37.5136,62.6,46.4,55.37,340.0,17.0,0.0,29.94,7.0,,CLR,<NA>,<NA>,,,,<NA>,62.6
HAF,2024-05-08 21:55:00+00:00,-122.4996,37.5136,62.6,46.4,55.37,340.0,14.0,0.0,29.93,8.0,20.0,CLR,<NA>,<NA>,,,,<NA>,62.6
HAF,2024-05-08 22:15:00+00:00,-122.4996,37.5136,62.6,46.4,55.37,340.0,14.0,0.0,29.93,9.0,,CLR,<NA>,<NA>,,,,<NA>,62.6
HAF,2024-05-08 22:35:00+00:00,-122.4996,37.5136,64.4,42.8,45.32,340.0,15.0,0.0,29.91,9.0,,CLR,<NA>,<NA>,,,,<NA>,64.4
HAF,2024-05-08 22:55:00+00:00,-122.4996,37.5136,64.4,41.0,42.28,330.0,12.0,0.0,29.91,9.0,19.0,CLR,<NA>,<NA>,,,,<NA>,64.4
HAF,2024-05-08 23:15:00+00:00,-122.4996,37.5136,66.2,41.0,39.72,330.0,13.0,0.0,29.89,9.0,,CLR,<NA>,<NA>,,,,<NA>,66.2
HAF,2024-05-08 23:35:00+00:00,-122.4996,37.5136,68.0,41.0,37.32,330.0,13.0,0.0,29.88,9.0,,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2024-05-08 23:55:00+00:00,-122.4996,37.5136,68.0,37.4,32.43,340.0,12.0,0.0,29.88,10.0,,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2024-05-09 00:15:00+00:00,-122.4996,37.5136,66.2,39.2,37.03,340.0,13.0,0.0,29.87,10.0,,CLR,<NA>,<NA>,,,,<NA>,66.2
HAF,2024-05-09 00:35:00+00:00,-122.4996,37.5136,66.2,39.2,37.03,330.0,12.0,0.0,29.87,9.0,18.0,CLR,<NA>,<NA>,,,,<NA>,66.2
HAF,2024-05-09 00:55:00+00:00,-122.4996,37.5136,62.6,46.4,55.37,330.0,11.0,0.0,29.87,7.0,,CLR,<NA>,<NA>,,,,<NA>,62.6
HAF,2024-05-09 01:15:00+00:00,-122.4996,37.5136,60.8,44.6,55.12,320.0,10.0,0.0,29.87,6.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-09 01:35:00+00:00,-122.4996,37.5136,59.0,48.2,67.33,320.0,11.0,0.0,29.86,4.0,,CLR,<NA>,<NA>,,,,HZ,59.0
HAF,2024-05-09 01:55:00+00:00,-122.4996,37.5136,59.0,50.0,72.01,320.0,10.0,0.0,29.86,4.0,,CLR,<NA>,<NA>,,,,HZ,59.0
HAF,2024-05-09 02:15:00+00:00,-122.4996,37.5136,60.8,46.4,59.01,320.0,11.0,0.0,29.86,5.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-09 02:35:00+00:00,-122.4996,37.5136,57.2,48.2,71.83,320.0,10.0,0.0,29.86,4.0,,CLR,<NA>,<NA>,,,,HZ,57.2
HAF,2024-05-09 02:55:00+00:00,-122.4996,37.5136,55.4,50.0,81.99,320.0,8.0,0.0,29.86,4.0,,CLR,<NA>,<NA>,,,,HZ,55.4
HAF,2024-05-09 03:15:00+00:00,-122.4996,37.5136,55.4,50.0,81.99,320.0,11.0,0.0,29.86,4.0,,CLR,<NA>,<NA>,,,,HZ,55.4
HAF,2024-05-09 03:35:00+00:00,-122.4996,37.5136,55.4,50.0,81.99,320.0,8.0,0.0,29.87,4.0,,CLR,<NA>,<NA>,,,,HZ,55.4
HAF,2024-05-09 03:55:00+00:00,-122.4996,37.5136,53.6,50.0,87.56,330.0,8.0,0.0,29.87,4.0,,CLR,<NA>,<NA>,,,,BR,53.6
HAF,2024-05-09 04:15:00+00:00,-122.4996,37.5136,53.6,50.0,87.56,330.0,5.0,0.0,29.87,5.0,,FEW,<NA>,<NA>,300.0,,,BR,53.6
HAF,2024-05-09 04:35:00+00:00,-122.4996,37.5136,53.6,50.0,87.56,330.0,4.0,0.0,29.88,5.0,,FEW,<NA>,<NA>,300.0,,,BR,53.6
HAF,2024-05-09 04:55:00+00:00,-122.4996,37.5136,51.8,50.0,93.55,0.0,0.0,0.0,29.88,4.0,,FEW,<NA>,<NA>,300.0,,,BR,51.8
HAF,2024-05-09 05:15:00+00:00,-122.4996,37.5136,51.8,48.2,87.47,0.0,0.0,0.0,29.88,5.0,,FEW,<NA>,<NA>,200.0,,,BR,51.8
HAF,2024-05-09 05:35:00+00:00,-122.4996,37.5136,50.0,48.2,93.5,310.0,5.0,0.0,29.88,5.0,,SCT,<NA>,<NA>,300.0,,,BR,50.0
HAF,2024-05-09 05:55:00+00:00,-122.4996,37.5136,51.8,50.0,93.55,30.0,4.0,0.0,29.87,3.0,,BKN,<NA>,<NA>,200.0,,,BR,51.8
HAF,2024-05-09 06:15:00+00:00,-122.4996,37.5136,50.0,50.0,100.0,,4.0,0.0,29.86,4.0,,BKN,<NA>,<NA>,200.0,,,BR,50.0
HAF,2024-05-09 06:35:00+00:00,-122.4996,37.5136,51.8,51.8,100.0,280.0,5.0,0.0,29.86,3.0,,BKN,<NA>,<NA>,300.0,,,BR,51.8
HAF,2024-05-09 06:55:00+00:00,-122.4996,37.5136,51.8,50.0,93.55,290.0,4.0,0.0,29.86,3.0,,OVC,<NA>,<NA>,200.0,,,BR,51.8
HAF,2024-05-09 07:15:00+00:00,-122.4996,37.5136,50.0,48.2,93.5,320.0,4.0,0.0,29.86,3.0,,OVC,<NA>,<NA>,200.0,,,BR,50.0
HAF,2024-05-09 07:35:00+00:00,-122.4996,37.5136,48.2,48.2,100.0,0.0,0.0,0.0,29.86,2.5,,SCT,<NA>,<NA>,200.0,,,BR,48.2
HAF,2024-05-09 07:55:00+00:00,-122.4996,37.5136,48.2,48.2,100.0,0.0,0.0,0.0,29.86,3.0,,SCT,<NA>,<NA>,200.0,,,BR,48.2
HAF,2024-05-09 08:15:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,160.0,5.0,0.0,29.86,2.5,,SCT,<NA>,<NA>,200.0,,,BR,43.5
HAF,2024-05-09 08:35:00+00:00,-122.4996,37.5136,48.2,48.2,100.0,0.0,0.0,0.0,29.86,2.0,,BKN,<NA>,<NA>,200.0,,,BR,48.2
HAF,2024-05-09 08:55:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,0.0,0.0,0.0,29.86,2.0,,BKN,<NA>,<NA>,200.0,,,BR,46.4
HAF,2024-05-09 09:15:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,0.0,0.0,0.0,29.86,2.0,,BKN,<NA>,<NA>,200.0,,,BR,46.4
HAF,2024-05-09 09:35:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,0.0,0.0,0.0,29.86,2.0,,BKN,<NA>,<NA>,200.0,,,BR,46.4
HAF,2024-05-09 09:55:00+00:00,-122.4996,37.5136,44.6,44.6,100.0,0.0,0.0,0.0,29.85,3.0,,FEW,<NA>,<NA>,200.0,,,BR,44.6
HAF,2024-05-09 10:15:00+00:00,-122.4996,37.5136,48.2,46.4,93.45,130.0,6.0,0.0,29.86,3.0,,SCT,<NA>,<NA>,200.0,,,BR,45.04
HAF,2024-05-09 10:35:00+00:00,-122.4996,37.5136,48.2,48.2,100.0,0.0,0.0,0.0,29.86,3.0,,SCT,<NA>,<NA>,200.0,,,BR,48.2
HAF,2024-05-09 10:55:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,200.0,5.0,0.0,29.86,3.0,,SCT,<NA>,<NA>,200.0,,,BR,43.5
HAF,2024-05-09 11:15:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,30.0,5.0,0.0,29.86,3.0,,SCT,<NA>,<NA>,300.0,,,BR,43.5
HAF,2024-05-09 11:35:00+00:00,-122.4996,37.5136,48.2,48.2,100.0,0.0,0.0,0.0,29.86,3.0,,FEW,<NA>,<NA>,200.0,,,BR,48.2
HAF,2024-05-09 11:55:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,280.0,6.0,0.0,29.86,2.5,,FEW,<NA>,<NA>,200.0,,,BR,42.87
HAF,2024-05-09 12:15:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,0.0,0.0,0.0,29.86,2.5,,SCT,<NA>,<NA>,200.0,,,BR,46.4
HAF,2024-05-09 12:35:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,150.0,3.0,0.0,29.87,2.5,,SCT,<NA>,<NA>,200.0,,,BR,45.15
HAF,2024-05-09 12:55:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,360.0,3.0,0.0,29.86,3.0,,FEW,<NA>,<NA>,200.0,,,BR,45.15
HAF,2024-05-09 13:15:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,,6.0,0.0,29.86,2.0,,CLR,<NA>,<NA>,,,,BR,42.87
HAF,2024-05-09 13:35:00+00:00,-122.4996,37.5136,50.0,46.4,87.37,330.0,8.0,0.0,29.86,3.0,,CLR,<NA>,<NA>,,,,BR,50.0
HAF,2024-05-09 13:55:00+00:00,-122.4996,37.5136,60.8,41.0,48.0,,4.0,0.0,29.86,9.0,12.0,CLR,<NA>,<NA>,,,,<NA>,60.8
HAF,2024-05-09 14:15:00+00:00,-122.4996,37.5136,62.6,41.0,45.04,,8.0,0.0,29.86,9.0,,CLR,<NA>,<NA>,,,,<NA>,62.6
HAF,2024-05-09 14:35:00+00:00,-122.4996,37.5136,64.4,35.6,34.22,,7.0,0.0,29.87,10.0,19.0,CLR,<NA>,<NA>,,,,<NA>,64.4
HAF,2024-05-09 14:55:00+00:00,-122.4996,37.5136,66.2,35.6,32.14,60.0,22.0,0.0,29.86,10.0,29.0,CLR,<NA>,<NA>,,,,<NA>,66.2
HAF,2024-05-09 15:15:00+00:00,-122.4996,37.5136,68.0,35.6,30.2,60.0,19.0,0.0,29.86,9.0,28.0,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2024-05-09 15:35:00+00:00,-122.4996,37.5136,68.0,35.6,30.2,50.0,22.0,0.0,29.86,9.0,30.0,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2024-05-09 15:55:00+00:00,-122.4996,37.5136,69.8,35.6,28.39,50.0,21.0,0.0,29.87,10.0,30.0,CLR,<NA>,<NA>,,,,<NA>,69.8
HAF,2024-05-09 16:15:00+00:00,-122.4996,37.5136,69.8,37.4,30.49,60.0,22.0,0.0,29.87,10.0,34.0,CLR,<NA>,<NA>,,,,<NA>,69.8
HAF,2024-05-09 16:35:00+00:00,-122.4996,37.5136,69.8,37.4,30.49,60.0,20.0,0.0,29.87,10.0,30.0,CLR,<NA>,<NA>,,,,<NA>,69.8
HAF,2024-05-09 16:55:00+00:00,-122.4996,37.5136,71.6,37.4,28.68,60.0,16.0,0.0,29.88,10.0,28.0,CLR,<NA>,<NA>,,,,<NA>,71.6
HAF,2024-05-09 17:15:00+00:00,-122.4996,37.5136,71.6,37.4,28.68,60.0,18.0,0.0,29.89,10.0,31.0,CLR,<NA>,<NA>,,,,<NA>,71.6
HAF,2024-05-09 17:35:00+00:00,-122.4996,37.5136,73.4,39.2,28.96,60.0,8.0,0.0,29.9,10.0,17.0,CLR,<NA>,<NA>,,,,<NA>,73.4
HAF,2024-05-09 17:55:00+00:00,-122.4996,37.5136,73.4,39.2,28.96,60.0,12.0,0.0,29.9,10.0,18.0,CLR,<NA>,<NA>,,,,<NA>,73.4
HAF,2024-05-09 18:15:00+00:00,-122.4996,37.5136,75.2,41.0,29.23,100.0,10.0,0.0,29.9,10.0,19.0,CLR,<NA>,<NA>,,,,<NA>,75.2
HAF,2024-05-09 18:35:00+00:00,-122.4996,37.5136,75.2,41.0,29.23,90.0,14.0,0.0,29.9,10.0,25.0,CLR,<NA>,<NA>,,,,<NA>,75.2
HAF,2024-05-09 18:55:00+00:00,-122.4996,37.5136,75.2,41.0,29.23,90.0,12.0,0.0,29.9,10.0,26.0,CLR,<NA>,<NA>,,,,<NA>,75.2
HAF,2024-05-09 19:15:00+00:00,-122.4996,37.5136,77.0,41.0,27.53,90.0,11.0,0.0,29.91,10.0,21.0,CLR,<NA>,<NA>,,,,<NA>,77.0
HAF,2024-05-09 19:35:00+00:00,-122.4996,37.5136,77.0,42.8,29.51,80.0,12.0,0.0,29.91,10.0,20.0,CLR,<NA>,<NA>,,,,<NA>,77.0
HAF,2024-05-09 19:55:00+00:00,-122.4996,37.5136,77.0,42.8,29.51,50.0,12.0,0.0,29.91,10.0,,CLR,<NA>,<NA>,,,,<NA>,77.0
HAF,2024-05-09 20:15:00+00:00,-122.4996,37.5136,62.6,50.0,63.38,140.0,12.0,0.0,29.94,8.0,18.0,CLR,<NA>,<NA>,,,,<NA>,62.6
HAF,2024-05-09 20:35:00+00:00,-122.4996,37.5136,60.8,51.8,72.2,150.0,8.0,0.0,29.94,7.0,,CLR,<NA>,<NA>,,,,<NA>,60.8
HAF,2024-05-09 20:55:00+00:00,-122.4996,37.5136,60.8,51.8,72.2,150.0,9.0,0.0,29.95,7.0,,CLR,<NA>,<NA>,,,,<NA>,60.8
HAF,2024-05-09 21:15:00+00:00,-122.4996,37.5136,60.8,53.6,77.14,160.0,10.0,0.0,29.95,7.0,,CLR,<NA>,<NA>,,,,<NA>,60.8
HAF,2024-05-09 21:35:00+00:00,-122.4996,37.5136,60.8,53.6,77.14,150.0,8.0,0.0,29.95,6.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-09 21:55:00+00:00,-122.4996,37.5136,60.8,51.8,72.2,160.0,8.0,0.0,29.96,6.0,13.0,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-09 22:15:00+00:00,-122.4996,37.5136,60.8,51.8,72.2,170.0,7.0,0.0,29.96,6.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-09 22:35:00+00:00,-122.4996,37.5136,60.8,53.6,77.14,140.0,7.0,0.0,29.96,6.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-09 22:55:00+00:00,-122.4996,37.5136,60.8,53.6,77.14,180.0,9.0,0.0,29.96,6.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-09 23:15:00+00:00,-122.4996,37.5136,60.8,53.6,77.14,160.0,7.0,0.0,29.96,4.0,,CLR,<NA>,<NA>,,,,HZ,60.8
HAF,2024-05-09 23:35:00+00:00,-122.4996,37.5136,59.0,53.6,82.25,150.0,6.0,0.0,29.96,4.0,,CLR,<NA>,<NA>,,,,HZ,59.0
HAF,2024-05-09 23:55:00+00:00,-122.4996,37.5136,59.0,53.6,82.25,180.0,7.0,0.0,29.96,4.0,,CLR,<NA>,<NA>,,,,HZ,59.0
HAF,2024-05-10 00:15:00+00:00,-122.4996,37.5136,59.0,55.4,87.83,150.0,7.0,0.0,29.96,4.0,,CLR,<NA>,<NA>,,,,HZ,59.0
HAF,2024-05-10 00:35:00+00:00,-122.4996,37.5136,59.0,55.4,87.83,160.0,6.0,0.0,29.96,4.0,,CLR,<NA>,<NA>,,,,HZ,59.0
HAF,2024-05-10 00:55:00+00:00,-122.4996,37.5136,59.0,55.4,87.83,160.0,6.0,0.0,29.96,4.0,,CLR,<NA>,<NA>,,,,HZ,59.0
HAF,2024-05-10 01:15:00+00:00,-122.4996,37.5136,59.0,55.4,87.83,160.0,6.0,0.0,29.96,4.0,,CLR,<NA>,<NA>,,,,BR,59.0
HAF,2024-05-10 01:35:00+00:00,-122.4996,37.5136,57.2,55.4,93.69,170.0,5.0,0.0,29.96,4.0,,CLR,<NA>,<NA>,,,,BR,57.2
HAF,2024-05-10 01:55:00+00:00,-122.4996,37.5136,57.2,55.4,93.69,170.0,5.0,0.0,29.96,4.0,,CLR,<NA>,<NA>,,,,BR,57.2
HAF,2024-05-10 02:15:00+00:00,-122.4996,37.5136,57.2,55.4,93.69,170.0,4.0,0.0,29.97,3.0,,CLR,<NA>,<NA>,,,,BR,57.2
HAF,2024-05-10 02:35:00+00:00,-122.4996,37.5136,55.4,55.4,100.0,160.0,4.0,0.0,29.97,3.0,,CLR,<NA>,<NA>,,,,BR,55.4
HAF,2024-05-10 02:55:00+00:00,-122.4996,37.5136,55.4,53.6,93.65,0.0,0.0,0.0,29.97,3.0,,CLR,<NA>,<NA>,,,,BR,55.4
HAF,2024-05-10 03:15:00+00:00,-122.4996,37.5136,53.6,53.6,100.0,160.0,4.0,0.0,29.97,4.0,,CLR,<NA>,<NA>,,,,BR,53.6
HAF,2024-05-10 03:35:00+00:00,-122.4996,37.5136,53.6,53.6,100.0,150.0,5.0,0.0,29.98,5.0,,CLR,<NA>,<NA>,,,,BR,53.6
HAF,2024-05-10 03:55:00+00:00,-122.4996,37.5136,53.6,53.6,100.0,140.0,6.0,0.0,29.98,5.0,,CLR,<NA>,<NA>,,,,BR,53.6
HAF,2024-05-10 04:15:00+00:00,-122.4996,37.5136,53.6,53.6,100.0,140.0,5.0,0.0,29.98,4.0,,SCT,<NA>,<NA>,300.0,,,BR,53.6
HAF,2024-05-10 04:35:00+00:00,-122.4996,37.5136,53.6,51.8,93.6,0.0,0.0,0.0,29.98,5.0,,SCT,<NA>,<NA>,300.0,,,BR,53.6
HAF,2024-05-10 04:55:00+00:00,-122.4996,37.5136,53.6,50.0,87.56,0.0,0.0,0.0,29.98,7.0,,FEW,<NA>,<NA>,300.0,,,<NA>,53.6
HAF,2024-05-10 05:15:00+00:00,-122.4996,37.5136,53.6,48.2,81.87,0.0,0.0,0.0,29.98,9.0,,CLR,<NA>,<NA>,,,,<NA>,53.6
HAF,2024-05-10 05:35:00+00:00,-122.4996,37.5136,53.6,46.4,76.5,0.0,0.0,0.0,29.98,10.0,,CLR,<NA>,<NA>,,,,<NA>,53.6
HAF,2024-05-10 05:55:00+00:00,-122.4996,37.5136,51.8,46.4,81.74,0.0,0.0,0.0,29.98,10.0,,CLR,<NA>,<NA>,,,,<NA>,51.8
HAF,2024-05-10 06:15:00+00:00,-122.4996,37.5136,51.8,46.4,81.74,0.0,0.0,0.0,29.98,10.0,,CLR,<NA>,<NA>,,,,<NA>,51.8
HAF,2024-05-10 06:35:00+00:00,-122.4996,37.5136,51.8,48.2,87.47,0.0,0.0,0.0,29.98,9.0,,CLR,<NA>,<NA>,,,,<NA>,51.8
HAF,2024-05-10 06:55:00+00:00,-122.4996,37.5136,50.0,46.4,87.37,0.0,0.0,0.0,29.98,10.0,,CLR,<NA>,<NA>,,,,<NA>,50.0
HAF,2024-05-10 07:15:00+00:00,-122.4996,37.5136,50.0,46.4,87.37,0.0,0.0,0.0,29.98,10.0,,CLR,<NA>,<NA>,,,,<NA>,50.0
HAF,2024-05-10 07:35:00+00:00,-122.4996,37.5136,50.0,46.4,87.37,0.0,0.0,0.0,29.98,10.0,,FEW,<NA>,<NA>,300.0,,,<NA>,50.0
HAF,2024-05-10 07:55:00+00:00,-122.4996,37.5136,50.0,46.4,87.37,60.0,4.0,0.0,29.98,9.0,,SCT,<NA>,<NA>,300.0,,,<NA>,50.0
HAF,2024-05-10 08:15:00+00:00,-122.4996,37.5136,48.2,46.4,93.45,0.0,0.0,0.0,29.98,9.0,,FEW,<NA>,<NA>,300.0,,,<NA>,48.2
HAF,2024-05-10 08:35:00+00:00,-122.4996,37.5136,48.2,46.4,93.45,0.0,0.0,0.0,29.98,9.0,,FEW,<NA>,<NA>,300.0,,,<NA>,48.2
HAF,2024-05-10 08:55:00+00:00,-122.4996,37.5136,48.2,46.4,93.45,0.0,0.0,0.0,29.97,9.0,,FEW,<NA>,<NA>,300.0,,,<NA>,48.2
HAF,2024-05-10 09:15:00+00:00,-122.4996,37.5136,48.2,46.4,93.45,0.0,0.0,0.0,29.97,9.0,,FEW,<NA>,<NA>,300.0,,,<NA>,48.2
HAF,2024-05-10 09:35:00+00:00,-122.4996,37.5136,48.2,46.4,93.45,0.0,0.0,0.0,29.97,10.0,,FEW,<NA>,<NA>,300.0,,,<NA>,48.2
HAF,2024-05-10 09:55:00+00:00,-122.4996,37.5136,48.2,46.4,93.45,0.0,0.0,0.0,29.97,9.0,,FEW,<NA>,<NA>,300.0,,,<NA>,48.2
HAF,2024-05-10 10:15:00+00:00,-122.4996,37.5136,48.2,46.4,93.45,0.0,0.0,0.0,29.96,9.0,,CLR,<NA>,<NA>,,,,<NA>,48.2
HAF,2024-05-10 10:35:00+00:00,-122.4996,37.5136,48.2,46.4,93.45,0.0,0.0,0.0,29.97,9.0,,SCT,<NA>,<NA>,300.0,,,<NA>,48.2
HAF,2024-05-10 10:55:00+00:00,-122.4996,37.5136,48.2,44.6,87.28,0.0,0.0,0.0,29.97,10.0,,SCT,<NA>,<NA>,300.0,,,<NA>,48.2
HAF,2024-05-10 11:15:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,0.0,0.0,0.0,29.97,10.0,,FEW,<NA>,<NA>,300.0,,,<NA>,46.4
HAF,2024-05-10 11:35:00+00:00,-122.4996,37.5136,46.4,44.6,93.4,0.0,0.0,0.0,29.97,10.0,,SCT,<NA>,<NA>,400.0,,,<NA>,46.4
HAF,2024-05-10 11:55:00+00:00,-122.4996,37.5136,46.4,44.6,93.4,40.0,3.0,0.0,29.97,9.0,,OVC,<NA>,<NA>,400.0,,,<NA>,45.15
HAF,2024-05-10 12:15:00+00:00,-122.4996,37.5136,46.4,44.6,93.4,0.0,0.0,0.0,29.96,9.0,,OVC,<NA>,<NA>,400.0,,,<NA>,46.4
HAF,2024-05-10 12:35:00+00:00,-122.4996,37.5136,46.4,46.4,100.0,0.0,0.0,0.0,29.96,9.0,,OVC,<NA>,<NA>,400.0,,,<NA>,46.4
HAF,2024-05-10 12:55:00+00:00,-122.4996,37.5136,46.4,44.6,93.4,40.0,3.0,0.0,29.96,9.0,,OVC,<NA>,<NA>,400.0,,,<NA>,45.15
HAF,2024-05-10 13:15:00+00:00,-122.4996,37.5136,46.4,44.6,93.4,0.0,0.0,0.0,29.96,9.0,,BKN,<NA>,<NA>,400.0,,,<NA>,46.4
HAF,2024-05-10 13:35:00+00:00,-122.4996,37.5136,46.4,44.6,93.4,0.0,0.0,0.0,29.96,9.0,,BKN,<NA>,<NA>,400.0,,,<NA>,46.4
HAF,2024-05-10 13:55:00+00:00,-122.4996,37.5136,48.2,46.4,93.45,0.0,0.0,0.0,29.96,9.0,,SCT,<NA>,<NA>,400.0,,,<NA>,48.2
HAF,2024-05-10 14:15:00+00:00,-122.4996,37.5136,50.0,46.4,87.37,0.0,0.0,0.0,29.96,9.0,,FEW,<NA>,<NA>,400.0,,,<NA>,50.0
HAF,2024-05-10 14:35:00+00:00,-122.4996,37.5136,51.8,50.0,93.55,0.0,0.0,0.0,29.96,9.0,,CLR,<NA>,<NA>,,,,<NA>,51.8
HAF,2024-05-10 14:55:00+00:00,-122.4996,37.5136,55.4,53.6,93.65,0.0,0.0,0.0,29.97,6.0,,CLR,<NA>,<NA>,,,,BR,55.4
HAF,2024-05-10 15:15:00+00:00,-122.4996,37.5136,59.0,55.4,87.83,0.0,0.0,0.0,29.97,5.0,,CLR,<NA>,<NA>,,,,BR,59.0
HAF,2024-05-10 15:35:00+00:00,-122.4996,37.5136,59.0,55.4,87.83,0.0,0.0,0.0,29.97,5.0,,CLR,<NA>,<NA>,,,,BR,59.0
HAF,2024-05-10 15:55:00+00:00,-122.4996,37.5136,59.0,55.4,87.83,290.0,3.0,0.0,29.97,4.0,,CLR,<NA>,<NA>,,,,BR,59.0
HAF,2024-05-10 16:15:00+00:00,-122.4996,37.5136,60.8,55.4,82.37,260.0,4.0,0.0,29.97,5.0,,CLR,<NA>,<NA>,,,,HZ,60.8
